,Unnamed: 0,dt,weekday,year,id_driver,id_carrier_number,dim_carrier_type,dim_carrier_company_name,home_base_city,home_base_state,carrier_trucks,num_trucks,interested_in_drayage,port_qualified,signup_source,ts_signup,ts_first_approved,days_signup_to_approval,driver_with_twic,dim_preferred_lanes,first_load_date,most_recent_load_date,load_day,marketplace_loads_otr,marketplace_loads_atlas,marketplace_loads,brokerage_loads_otr,brokerage_loads_atlas,brokerage_loads,total_loads,date,period,test
84248,16742,2018-05-14,1,2018,11290,U0100014,Owner Operator,CARRINGTON TRANSPORT LLC,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-05-02 13:02:08+00:00,,,no,,2018-05-14,2018-05-14,2018-05-14,1,0,1,0,0,0,1,2018-05-14,1,20180514
84249,60803,2020-07-25,6,2020,32162,U0119254,Owner Operator,Colombo truck lines llc,Compton,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-12-31 18:43:22+00:00,2020-02-05 23:47:14+00:00,36.0,yes,,2020-02-06,2020-12-22,2020-07-25,0,580,580,0,16,16,596,2020-07-25,2,20201222
84250,50372,2020-01-06,1,2020,27894,C0094517,Fleet,DJ EXPRESS INC,Los Angeles,CA,"[""poweronly""]",12.0,yes,no,Other,2019-02-19 23:19:02+00:00,2019-02-20 19:19:53+00:00,0.0,yes,,2019-09-12,2020-01-08,2020-01-06,26,207,233,2,8,10,243,2020-01-06,1,20200108
84251,25982,2018-12-14,5,2018,12886,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-03-07,2020-03-05,2018-12-14,30,0,30,290,0,290,320,2018-12-14,2,20200305
84252,60511,2020-07-22,3,2020,26690,U0114256,Owner Operator,Luis alberto penA,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-08-06 01:28:35+00:00,2019-08-22 23:37:56+00:00,16.0,yes,,2020-07-15,2021-02-15,2020-07-22,0,394,394,0,46,46,440,2020-07-22,1,20210215
84253,72529,2020-12-02,3,2020,36824,U0123123,Owner Operator,23rd Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2020-11-12 16:42:38+00:00,2020-11-12 17:19:23+00:00,0.0,yes,,2020-11-16,2021-02-16,2020-12-02,0,147,147,0,3,3,150,2020-12-02,1,20210216
84254,69781,2020-11-05,4,2020,24731,C0095540,Fleet,WEST COAST SHIPPERS INC,Los Angeles,CA,"[""poweronly""]",4.0,not specified,yes,Other,2019-06-04 01:57:05+00:00,2019-06-11 19:46:29+00:00,7.0,yes,,2020-05-01,2021-01-22,2020-11-05,0,203,203,0,137,137,340,2020-11-05,1,20210122
84255,28526,2019-01-29,2,2019,16135,U0104142,Owner Operator,Jose Lemus Trucking LLC,Thousand Oaks,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-11-14 00:42:20+00:00,2018-11-19 23:17:54+00:00,5.0,no,,2018-11-28,2019-02-06,2019-01-29,34,0,34,0,0,0,34,2019-01-29,1,20190206
84256,23419,2018-11-06,2,2018,13057,C0092665,Fleet,N & F TRUCKING,El Cajon,CA,"[""dryvan""]",2.0,yes,no,Other,2018-07-27 17:39:27+00:00,,,no,,2018-07-30,2018-11-09,2018-11-06,1,0,1,17,0,17,18,2018-11-06,1,20181109
84257,58490,2020-06-25,4,2020,31146,U0118443,Owner Operator,CHS Trucking inc.,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-11-26 10:43:32+00:00,2019-12-09 17:23:25+00:00,13.0,yes,,2019-12-30,2021-02-16,2020-06-25,3,325,328,0,27,27,355,2020-06-25,1,20210216
84258,18309,2018-07-14,6,2018,9312,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2018-01-20,2018-10-26,2018-07-14,70,0,70,242,0,242,312,2018-07-14,2,20181026
84259,13361,2017-11-30,4,2017,3876,U0093713,Owner Operator,e transportation ,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-10-31 06:19:57+00:00,,,no,,2016-11-04,2019-02-19,2017-11-30,51,0,51,10,0,10,61,2017-11-30,1,20190219
84260,82628,2021-02-08,1,2021,37349,C0097727,Fleet,New opportunities inc ,Los Angeles,CA,"[""poweronly"", ""boxtruck""]",15.0,yes,yes,Mobile,2020-04-18 01:01:13+00:00,2020-05-06 22:09:23+00:00,18.0,yes,,2020-12-24,2021-02-11,2021-02-08,0,44,44,0,0,0,44,2021-02-08,1,20210211
84261,50839,2020-01-14,2,2020,25873,C0095171,Fleet,FTS EXPRESS INC,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,no,Other,2019-05-02 22:28:07+00:00,2019-05-02 22:32:22+00:00,0.0,no,,2019-07-25,2020-10-27,2020-01-14,3,0,3,164,0,164,167,2020-01-14,1,20201027
84262,65880,2020-09-26,6,2020,6223,U0095596,Owner Operator,XA Torres Delivery LLC,Perris,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-05-01 18:49:00+00:00,2019-08-16 18:53:12+00:00,837.0,no,,2017-05-02,2021-02-17,2020-09-26,12,0,12,155,0,155,167,2020-09-26,2,20210217
84263,12039,2017-10-05,4,2017,7565,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2017-08-21,2017-10-16,2017-10-05,0,0,0,15,0,15,15,2017-10-05,1,20171016
84264,79042,2021-01-20,3,2021,36824,U0123123,Owner Operator,23rd Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2020-11-12 16:42:38+00:00,2020-11-12 17:19:23+00:00,0.0,yes,,2020-11-16,2021-02-16,2021-01-20,0,147,147,0,3,3,150,2021-01-20,1,20210216
84265,14689,2018-02-16,5,2018,9665,U0098646,Owner Operator,Jose A avila,Los Angeles,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-01-29 01:07:24+00:00,2019-08-15 19:51:31+00:00,563.0,no,,2018-02-16,2020-04-28,2018-02-16,41,0,41,1,0,1,42,2018-02-16,2,20200428
84266,40942,2019-09-20,5,2019,10740,U0099576,Owner Operator,JLA transport,Downey,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-03-30 04:55:43+00:00,2020-04-01 14:24:18+00:00,733.0,no,,2018-04-23,2021-02-03,2019-09-20,902,98,1000,144,2,146,1146,2019-09-20,2,20210203
84267,79455,2021-01-22,5,2021,35007,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-07-16,2021-02-17,2021-01-22,0,0,0,0,0,0,60,2021-01-22,2,20210217
84268,23806,2018-11-12,1,2018,11435,U0100114,Owner Operator,N G A Trucking LLC,Anaheim,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-05-07 18:59:11+00:00,2020-11-11 01:45:09+00:00,918.0,no,,2018-10-24,2021-02-05,2018-11-12,75,45,120,11,0,11,131,2018-11-12,1,20210205
84269,961,2016-04-04,1,2016,677,U0090601,Owner Operator,Sukhmni Transport,Menifee,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-03-29 20:22:45+00:00,2019-01-17 18:51:12+00:00,1023.0,no,California (Southern)->Georgia|California (Southern)->Tennessee|California (Southern)->Alabama|California (Southern)->Illinois (Chicago)|California (Southern)->Maine,2016-03-30,2016-04-04,2016-04-04,0,0,0,2,0,2,2,2016-04-04,1,20160404
84270,19175,2018-08-10,5,2018,9441,C0091333,Fleet,BLUE FEATHERS TRUCKING,Rialto,CA,"[""dryvan""]",4.0,yes,no,Other,2018-01-10 18:16:28+00:00,2019-07-23 21:15:11+00:00,559.0,no,California (Southern)->Arizona|California (Southern)->Texas (Amarillo Region)|California (Southern)->Texas (Central)|California (Southern)->Texas (East Region)|California (Southern)->Texas (El Paso Region)|California (Southern)->Texas (North Region)|California (Southern)->Texas (South Region)|California (Southern)->Texas (West Region),2018-01-19,2019-02-20,2018-08-10,23,0,23,21,0,21,44,2018-08-10,2,20190220
84271,33921,2019-06-04,2,2019,19298,U0107056,Owner Operator,D&E Trucking ,Hesperia,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-02-10 18:04:48+00:00,2019-02-11 17:14:35+00:00,0.0,no,,2019-05-01,2020-01-09,2019-06-04,41,0,41,9,0,9,50,2019-06-04,1,20200109
84272,23662,2018-11-09,5,2018,7358,C0090751,Fleet,CR SMART FREIGHT INC,Bell Gardens,CA,"[""dryvan""]",4.0,not specified,no,Other,2017-07-28 17:13:10+00:00,2019-02-28 22:45:49+00:00,580.0,no,,2017-08-10,2021-02-02,2018-11-09,128,0,128,4,0,4,132,2018-11-09,2,20210202
84273,22132,2018-10-15,1,2018,10228,C0091673,Fleet,Valle Trucking,Victorville,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-02-28 22:41:12+00:00,,,no,,2018-03-06,2018-10-30,2018-10-15,8,0,8,0,0,0,8,2018-10-15,1,20181030
84274,26977,2018-12-30,7,2018,11657,U0100300,Owner Operator,dpl trucking inc,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-05-17 13:36:26+00:00,2019-06-05 18:23:55+00:00,384.0,no,,2018-08-20,2019-01-05,2018-12-30,2,0,2,39,0,39,41,2018-12-30,2,20190105
84275,58766,2020-06-28,7,2020,14198,C0093009,Fleet,cbt trucking,Rowland Heights,CA,"[""dryvan""]",17.0,yes,no,Other,2018-09-10 20:53:37+00:00,2019-06-05 17:46:33+00:00,267.0,no,,2018-08-31,2021-02-01,2020-06-28,74,2,76,115,3,118,194,2020-06-28,2,20210201
84276,11673,2017-09-27,3,2017,7488,U0096763,Owner Operator,K&L Transportation,Rancho Palos Verdes,CA,"[""dryvan""]",1.0,yes,no,Other,2017-08-11 22:51:35+00:00,2019-04-03 00:45:42+00:00,599.0,no,,2017-08-14,2019-07-09,2017-09-27,97,0,97,86,0,86,183,2017-09-27,1,20190709
84277,12296,2017-10-13,5,2017,5235,C0090467,Fleet,Coyote Logistics,Chicago,IL,"[""dryvan""]",6.0,not specified,no,Other,2017-02-15 01:02:07+00:00,,,no,,2017-02-16,2017-10-19,2017-10-13,0,0,0,23,0,23,23,2017-10-13,2,20171019
84278,56990,2020-06-05,5,2020,31146,U0118443,Owner Operator,CHS Trucking inc.,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-11-26 10:43:32+00:00,2019-12-09 17:23:25+00:00,13.0,yes,,2019-12-30,2021-02-16,2020-06-05,3,325,328,0,27,27,355,2020-06-05,2,20210216
84279,34359,2019-06-14,5,2019,15258,U0103377,Owner Operator,R.I.D Transportation,Moreno Valley,CA,"[""boxtruck""]",1.0,not specified,no,Other,2018-10-17 22:26:51+00:00,2019-06-11 18:57:36+00:00,236.0,no,,2018-10-30,2020-12-15,2019-06-14,15,7,22,521,0,521,543,2019-06-14,2,20201215
84280,78867,2021-01-20,3,2021,36685,C0097621,Fleet,Aide Trucking LLC,Irwindale,CA,"[""poweronly""]",7.0,yes,yes,Mobile,2020-03-13 12:49:20+00:00,2020-10-28 16:03:08+00:00,229.0,no,,2020-11-04,2021-02-15,2021-01-20,0,0,0,6,260,266,266,2021-01-20,1,20210215
84281,55684,2020-05-14,4,2020,10694,U0099535,Owner Operator,Palencia trucking ,Chino,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-03-27 21:06:08+00:00,2019-01-16 20:44:49+00:00,294.0,yes,,2018-04-23,2020-11-28,2020-05-14,53,0,53,21,0,21,74,2020-05-14,1,20201128
84282,30240,2019-03-05,2,2019,19958,C0093397,Fleet,Tsb transport inc,Tracy,CA,"[""dryvan"", ""poweronly""]",6.0,not specified,no,Other,2018-10-23 18:25:33+00:00,2019-03-28 23:47:19+00:00,156.0,no,,2019-03-04,2020-10-20,2019-03-05,9,3,12,50,0,50,62,2019-03-05,1,20201020
84283,69423,2020-11-02,1,2020,33517,C0097561,Fleet,ADC TRANSPORT INC,Paramount,CA,"[""poweronly""]",9.0,yes,yes,Other,2020-02-27 00:41:40+00:00,2020-02-28 22:31:09+00:00,1.0,yes,,2020-03-03,2020-12-22,2020-11-02,36,402,438,0,112,112,550,2020-11-02,1,20201222
84284,38319,2019-08-15,4,2019,20443,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2019-03-14,2021-02-17,2019-08-15,205,0,205,307,0,307,512,2019-08-15,1,20210217
84285,42193,2019-10-08,2,2019,23589,U0111150,Owner Operator,"Pacific Freight Express, LLC",Ontario,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-05-24 15:50:01+00:00,2019-05-28 22:50:01+00:00,4.0,no,,2019-06-24,2019-10-29,2019-10-08,6,19,25,6,0,6,31,2019-10-08,1,20191029
84286,83336,2021-02-11,4,2021,25943,U0113430,Owner Operator,Arad transport Inc,La Palma,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-07-19 02:52:27+00:00,2020-10-22 22:39:38+00:00,461.0,yes,,2020-10-24,2021-02-12,2021-02-11,1,153,154,0,1,1,155,2021-02-11,1,20210212
84287,75613,2020-12-30,3,2020,29928,C0093091,Fleet,marcos s duartes bariallas,Los Angeles,CA,"[""dryvan"", ""poweronly""]",10.0,not specified,no,Other,2018-09-21 17:33:59+00:00,2018-11-29 23:39:01+00:00,69.0,no,,2019-10-25,2021-01-25,2020-12-30,17,2,19,2,0,2,21,2020-12-30,1,20210125
84288,2952,2016-07-27,3,2016,626,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-02-23,2017-08-31,2016-07-27,0,0,0,138,0,138,138,2016-07-27,1,20170831
84289,80385,2021-01-27,3,2021,30222,U0117613,Owner Operator,Rosas Transport,Santa Fe Springs,CA,"[""poweronly""]",1.0,not specified,yes,Mobile,2019-11-01 06:17:20+00:00,2019-12-05 19:28:34+00:00,34.0,yes,,2020-06-03,2021-02-17,2021-01-27,1,253,254,0,3,3,257,2021-01-27,1,20210217
84290,43288,2019-10-20,7,2019,18868,U0106558,Owner Operator,EBF trucking inc,Carson,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-01-29 19:56:42+00:00,2019-01-29 23:00:32+00:00,0.0,no,,2019-02-08,2021-02-17,2019-10-20,476,0,476,33,0,33,509,2019-10-20,2,20210217
84291,60530,2020-07-22,3,2020,28285,C0096446,Fleet,ROADMOND LOGISTICS INC.,San Diego,CA,"[""dryvan"", ""poweronly""]",31.0,yes,no,Other,2019-09-13 16:22:24+00:00,2019-09-13 16:24:44+00:00,0.0,no,,2019-09-18,2021-02-16,2020-07-22,0,0,0,4266,0,4266,4266,2020-07-22,1,20210216
84292,59735,2020-07-10,5,2020,33714,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2020-03-12,2020-08-18,2020-07-10,0,0,0,1,2,3,21,2020-07-10,2,20200818
84293,39368,2019-08-28,3,2019,21188,C0094912,Fleet,BETTER LOGISTICS CHOICE CORPORATION,Ontario,CA,"[""poweronly""]",5.0,not specified,no,Other,2019-04-03 18:41:35+00:00,2019-04-03 18:42:55+00:00,0.0,no,,2019-04-06,2020-06-15,2019-08-28,1,0,1,119,0,119,120,2019-08-28,1,20200615
84294,47258,2019-12-03,2,2019,21553,U0109225,Owner Operator,Navarrete Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-04-14 00:41:25+00:00,2019-04-23 16:08:21+00:00,9.0,no,,2019-04-26,2021-02-16,2019-12-03,108,6,114,331,2,333,447,2019-12-03,1,20210216
84295,60030,2020-07-15,3,2020,21553,U0109225,Owner Operator,Navarrete Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-04-14 00:41:25+00:00,2019-04-23 16:08:21+00:00,9.0,no,,2019-04-26,2021-02-16,2020-07-15,108,6,114,331,2,333,447,2020-07-15,1,20210216
84296,47517,2019-12-05,4,2019,31164,C0097099,Fleet,First Class Transport #8,Hawthorne,CA,"[""poweronly"", ""dryvan""]",3.0,yes,no,Other,2019-11-25 22:18:38+00:00,2019-11-26 17:09:36+00:00,0.0,no,,2019-12-01,2020-12-18,2019-12-05,29,82,111,30,19,49,160,2019-12-05,1,20201218
84297,55399,2020-05-08,5,2020,26541,C0095171,Fleet,FTS EXPRESS INC,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,no,Other,2019-05-02 22:28:07+00:00,2019-05-02 22:32:22+00:00,0.0,no,,2019-08-02,2021-01-06,2020-05-08,0,0,0,61,0,61,61,2020-05-08,2,20210106
84298,19020,2018-08-07,2,2018,596,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-05,2019-10-04,2018-08-07,0,0,0,164,0,164,164,2018-08-07,1,20191004
84299,4275,2016-11-08,2,2016,3947,C0090347,Fleet,Go Trucking Services Inc,Pico Rivera,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-11-07 21:05:51+00:00,2019-04-15 15:21:59+00:00,888.0,no,,2016-11-08,2016-11-08,2016-11-08,0,0,0,1,0,1,1,2016-11-08,1,20161108
84300,32329,2019-04-24,3,2019,19697,U0107432,Owner Operator,Worldwide Webb Solutions Transport ,Los Angeles County,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-02-21 19:45:43+00:00,2019-02-21 20:08:16+00:00,0.0,no,,2019-02-22,2019-10-18,2019-04-24,0,1,1,248,0,248,249,2019-04-24,1,20191018
84301,65925,2020-09-26,6,2020,26723,C0094987,Fleet,Pronto Logistics Corp,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Mobile,2019-04-13 05:45:53+00:00,2019-04-30 23:07:31+00:00,17.0,no,,2019-08-07,2021-02-17,2020-09-26,24,365,389,23,120,143,532,2020-09-26,2,20210217
84302,60174,2020-07-17,5,2020,594,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-05,2020-09-07,2020-07-17,0,0,0,1309,0,1309,1309,2020-07-17,2,20200907
84303,41923,2019-10-04,5,2019,935,U0090793,Owner Operator,Sky view Transportation,San Bernardino,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-05-21 06:37:30+00:00,2019-07-17 23:21:43+00:00,1152.0,no,,2016-08-01,2019-10-04,2019-10-04,32,0,32,13,0,13,45,2019-10-04,2,20191004
84304,38983,2019-08-23,5,2019,25671,C0095171,Fleet,FTS EXPRESS INC,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,no,Other,2019-05-02 22:28:07+00:00,2019-05-02 22:32:22+00:00,0.0,no,,2019-07-22,2021-01-06,2019-08-23,4,0,4,149,0,149,153,2019-08-23,2,20210106
84305,76107,2021-01-05,2,2021,29777,C0096509,Fleet,OnDemand Trans,Riverside,CA,"[""dryvan""]",12.0,yes,no,Other,2019-09-20 20:42:42+00:00,2019-09-20 20:44:41+00:00,0.0,no,,2019-10-25,2021-01-05,2021-01-05,5,0,5,33,0,33,38,2021-01-05,1,20210105
84306,36357,2019-07-18,4,2019,23962,U0111513,Owner Operator,Harold’s Express Inc.,Bell,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-06-02 19:19:33+00:00,2019-07-11 17:03:21+00:00,38.0,no,,2019-07-12,2021-01-19,2019-07-18,41,91,132,10,1,11,143,2019-07-18,1,20210119
84307,56011,2020-05-20,3,2020,13650,C0092782,Fleet,Mex-Cal Truckline,San Diego,CA,"[""dryvan""]",1.0,yes,no,Other,2018-08-14 17:31:41+00:00,,,no,,2018-08-28,2020-11-05,2020-05-20,0,0,0,1119,0,1119,1119,2020-05-20,1,20201105
84308,43238,2019-10-19,6,2019,28615,U0116208,Owner Operator,"Toledo Express, Inc",Lynwood,CA,"[""boxtruck""]",1.0,not specified,no,Other,2019-09-23 13:14:16+00:00,2019-09-23 20:10:00+00:00,0.0,no,,2019-10-17,2020-08-24,2019-10-19,0,0,0,79,0,79,79,2019-10-19,2,20200824
84309,71145,2020-11-18,3,2020,25943,U0113430,Owner Operator,Arad transport Inc,La Palma,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-07-19 02:52:27+00:00,2020-10-22 22:39:38+00:00,461.0,yes,,2020-10-24,2021-02-12,2020-11-18,1,153,154,0,1,1,155,2020-11-18,1,20210212
84310,39018,2019-08-24,6,2019,14025,U0102319,Owner Operator,beet transportation,Riverside,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-09-04 03:22:08+00:00,2019-08-20 17:00:00+00:00,350.0,no,,2018-10-27,2021-01-09,2019-08-24,3,39,42,0,0,0,42,2019-08-24,2,20210109
84311,18184,2018-07-10,2,2018,10026,C0091328,Fleet,JCH Trucking,Victorville,CA,"[""dryvan""]",3.0,not specified,no,Other,2018-01-09 21:45:29+00:00,,,no,,2018-03-30,2018-10-29,2018-07-10,8,0,8,3,0,3,11,2018-07-10,1,20181029
84312,43159,2019-10-18,5,2019,24830,U0112351,Owner Operator,Alex Reed Transport Inc.,West Covina,CA,"[""boxtruck""]",1.0,not specified,no,Mobile,2019-06-23 21:41:32+00:00,2019-09-04 21:37:49+00:00,72.0,no,,2019-10-17,2020-01-06,2019-10-18,0,0,0,90,0,90,90,2019-10-18,2,20200106
84313,19270,2018-08-13,1,2018,12872,C0091554,Fleet,Armada Transportation inc,Los Angeles,CA,"[""dryvan"", ""poweronly""]",4.0,not specified,no,Other,2018-02-06 20:14:59+00:00,,,no,California (Central)->Texas (Amarillo Region)|California (Southern)->Texas (Central)|California (Southern)->Texas (East Region)|California (Southern)->Texas (El Paso Region)|California (Southern)->Texas (North Region)|California (Southern)->Texas (South Region)|California (Southern)->Texas (West Region),2018-07-26,2018-11-27,2018-08-13,5,0,5,1,0,1,6,2018-08-13,1,20181127
84314,39960,2019-09-06,5,2019,16783,U0104676,Owner Operator,"Greenline freight, inc.",Inglewood,CA,"[""boxtruck""]",1.0,not specified,no,Other,2018-12-05 21:43:32+00:00,2019-02-25 19:24:51+00:00,81.0,no,,2019-02-27,2019-11-21,2019-09-06,7,0,7,70,0,70,77,2019-09-06,2,20191121
84315,50490,2020-01-08,3,2020,8331,C0090999,Fleet,pointdirect,Rancho Cucamonga,CA,"[""dryvan""]",5.0,yes,no,Other,2017-10-13 22:09:51+00:00,2019-03-19 15:37:55+00:00,521.0,no,,2017-10-27,2020-01-08,2020-01-08,2,0,2,0,0,0,2,2020-01-08,1,20200108
84316,74360,2020-12-18,5,2020,32222,U0119311,Owner Operator,Fortin transport inc,Long Beach,CA,"[""poweronly""]",1.0,not specified,yes,Mobile,2020-01-03 18:13:02+00:00,2020-06-11 14:59:24+00:00,159.0,yes,,2020-06-12,2021-02-12,2020-12-18,5,661,666,0,81,81,747,2020-12-18,2,20210212
84317,20896,2018-09-20,4,2018,14242,C0092813,Fleet,Campos Trucking inc,Compton,CA,"[""poweronly""]",4.0,yes,yes,Other,2018-08-17 20:11:01+00:00,2019-03-25 17:54:43+00:00,219.0,no,,2018-09-14,2018-12-27,2018-09-20,11,0,11,34,0,34,45,2018-09-20,1,20181227
84318,43385,2019-10-22,2,2019,594,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-04-05,2020-09-07,2019-10-22,0,0,0,1309,0,1309,1309,2019-10-22,1,20200907
84319,47451,2019-12-05,4,2019,25155,C0093750,Fleet,"Translink Logistics, Inc.",Compton,CA,"[""dryvan"", ""boxtruck"", ""poweronly""]",4.0,not specified,no,Other,2018-12-07 00:24:15+00:00,2018-12-07 19:27:56+00:00,0.0,yes,,2019-07-18,2019-12-28,2019-12-05,0,0,0,98,0,98,98,2019-12-05,1,20191228
84320,32587,2019-05-01,3,2019,11558,U0100212,Owner Operator,Yellowjacket  Xpress Inc,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-05-13 06:42:06+00:00,2019-01-18 17:37:05+00:00,250.0,no,,2019-02-01,2021-02-04,2019-05-01,54,211,265,12,24,36,301,2019-05-01,1,20210204
84321,27631,2019-01-10,4,2019,17326,C0093659,Fleet,M & J EXPRESS LOGISTICS INC,Long Beach,CA,"[""dryvan"", ""poweronly""]",4.0,yes,no,Other,2018-11-26 23:47:13+00:00,2018-11-26 23:47:34+00:00,0.0,no,,2018-12-21,2019-01-12,2019-01-10,23,0,23,0,0,0,23,2019-01-10,1,20190112
84322,41955,2019-10-04,5,2019,19016,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2019-03-18,2019-12-24,2019-10-04,22,0,22,26,0,26,48,2019-10-04,2,20191224
84323,78022,2021-01-14,4,2021,29500,U0116995,Owner Operator,G & R TRANSPORTATION,Perris,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-10-14 19:42:43+00:00,2019-10-14 19:45:23+00:00,0.0,yes,,2020-12-23,2021-02-17,2021-01-14,0,52,52,0,2,2,54,2021-01-14,1,20210217
84324,68066,2020-10-20,2,2020,15666,U0103746,Owner Operator,iraheta logistics,Moreno Valley,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-10-29 23:21:11+00:00,2019-05-28 17:03:27+00:00,210.0,yes,,2019-11-29,2021-01-29,2020-10-20,14,691,705,0,52,52,757,2020-10-20,1,20210129
84325,34955,2019-06-27,4,2019,14468,C0093070,Fleet,Vega's Trucking Inc.,Los Angeles,CA,"[""dryvan""]",4.0,not specified,no,Other,2018-09-19 20:18:44+00:00,2019-09-20 19:26:22+00:00,365.0,no,,2018-11-01,2020-06-26,2019-06-27,13,0,13,1,0,1,14,2019-06-27,1,20200626
84326,62199,2020-08-12,3,2020,32208,C0097193,Fleet,Chaidez Trucking,Downey,CA,"[""poweronly""]",22.0,yes,yes,Other,2019-12-12 00:07:33+00:00,2019-12-12 00:07:54+00:00,0.0,yes,,2020-07-13,2021-02-13,2020-08-12,0,169,169,0,6,6,175,2020-08-12,1,20210213
84327,39820,2019-09-05,4,2019,4516,C0090399,Fleet,ABF FREIGHT,Fort Smith,AR,"[""dryvan""]",2.0,not specified,no,Other,2017-01-10 17:54:42+00:00,,,no,,2018-07-31,2021-02-16,2019-09-05,0,0,0,1255,0,1255,1255,2019-09-05,1,20210216
